KOI Name,NExScI Disposition,Kepler Name,Period,Time of Transit Epoch,First Transit Time (BJD),Impact Parameter,Duration,Transit Depth,r/R,Fitted Stellar Density,Planet Radius,Semi-major Axis,Inclination,Teq,Insolation Flux,a/R,Limb Darkening Coeff1,Limb Darkening Coeff2,Limb Darkening Coeff3,Limb Darkening Coeff4,Teff,log(g),Metallicity,Stellar Radius,Stellar Mass,Max single event sigma,Max Multievent sigma,Transit Model SNR,KOI count,Transit Number
K00276.01,CONFIRMED,Kepler-509 b,41.74598855,210.399151,2455043.399,0.049,4.6125,421.8,0.019,3.7805199999999997,2.4,0.23800000000000002,89.96,584.0,27.58,70.36,0.359,0.287,0.0,0.0,5978.0,4.316,0.0,1.171,1.034,20.144000000000002,92.427,110.5,1,33
K07410.01,CANDIDATE,,1.260575815,132.0569049,2454965.057,0.58,2.36064,154278.0,0.38299999999999995,1.6796,29.91,0.02,83.6,1410.0,935.7,5.206,0.39799999999999996,0.267,0.0,0.0,5388.0,4.5760000000000005,-0.64,0.715,0.701,533.0830000000001,6441.789000000001,781.2,1,1062
K00480.01,CONFIRMED,Kepler-570 b,4.30165843,172.311001,2455005.3109999998,0.547,2.1055,739.4,0.026000000000000002,2.54886,2.42,0.05,87.69,1009.0,244.48,13.56,0.45299999999999996,0.233,0.0,0.0,5480.0,4.5089999999999995,-0.04,0.865,0.8809999999999999,8.44,83.366,88.3,1,314
K08042.01,FALSE POSITIVE,,383.93732400000005,299.28884,2455132.289,0.011000000000000001,2.884,627.7,0.023,144.30861000000002,7.9,1.121,90.0,389.0,5.43,1040.0,0.466,0.225,0.0,0.0,5216.0,3.53,-0.32,3.207,1.27,4.69,7.117000000000001,10.8,1,4
K02805.01,CONFIRMED,Kepler-1352 b,1.877878538,132.26131,2454965.261,0.248,2.39,47.5,0.006,1.09423,0.78,0.03,87.58,1701.0,1977.35,5.89,0.307,0.306,0.0,0.0,6324.0,4.352,-0.28,1.115,1.0170000000000001,3.588,17.194000000000003,20.6,1,714
K04896.01,CANDIDATE,,19.5945772,150.1394,2454983.139,0.389,6.77,129.3,0.011000000000000001,0.43277,1.18,0.142,88.92,724.0,64.98,20.63,0.345,0.292,0.0,0.0,6118.0,4.416,-0.24,1.023,0.995,3.0869999999999997,8.066,8.8,2,71
K04896.02,CANDIDATE,,49.537365,172.1948,2455005.195,0.435,9.862,201.7,0.013000000000000001,0.33388,1.48,0.264,89.29,532.0,18.87,35.1,0.345,0.292,0.0,0.0,6118.0,4.416,-0.24,1.023,0.995,4.293,9.262,10.1,2,27
K07411.01,CANDIDATE,,1.88912273,132.953,2454965.953,0.47700000000000004,4.218999999999999,60.2,0.006999999999999999,0.16019,0.59,0.027999999999999997,81.19,1248.0,573.4400000000002,3.11,0.42100000000000004,0.252,0.0,0.0,5413.0,4.578,-0.36,0.754,0.7859999999999999,3.2689999999999997,8.134,15.5,1,710
K04620.01,FALSE POSITIVE,,0.933732791,131.53707,2454964.537,0.022000000000000002,3.056,96.9,0.009000000000000001,0.31067,0.9,0.017,89.47,1773.0,2344.56,2.428,0.434,0.243,0.0,0.0,5496.0,4.405,-0.22,0.927,0.7979999999999999,4.651,10.633,13.8,1,362
K03027.01,CANDIDATE,,6.07032548,135.30933000000002,2454968.309,0.45399999999999996,1.341,311.6,0.016,15.96325,1.36,0.061,89.17,789.0,91.45,31.4,0.575,0.15,0.0,0.0,5076.0,4.598,0.1,0.763,0.86,2.986,12.687000000000001,11.9,1,220
K00760.01,CANDIDATE,,4.959319244,172.2585292,2455005.259,0.831,2.22739,9802.0,0.10300000000000001,1.46169,12.21,0.057,86.15,1103.0,349.4,12.386,0.41,0.26,0.0,0.0,5712.0,4.359,0.1,1.082,0.976,58.765,670.49,696.5,1,269
K08043.01,CANDIDATE,,10.7781558,134.7939,2454967.794,0.009000000000000001,3.005,121.3,0.01,3.4550199999999998,1.24,0.1,89.98,942.0,186.22,27.68,0.295,0.31,0.0,0.0,6386.0,4.402,-0.08,1.123,1.161,3.412,7.254,7.9,1,127
K07412.01,FALSE POSITIVE,,0.6091252460000001,132.08281000000002,2454965.083,0.242,0.655,139.2,0.011000000000000001,17.48379,0.96,0.013000000000000001,88.02,1896.0,3049.07,7.0,0.434,0.243,0.0,0.0,5595.0,4.581,-0.24,0.7959999999999999,0.89,3.292,8.488999999999999,10.9,1,1862
K08044.01,FALSE POSITIVE,,0.619618218,131.7585541,2454964.759,0.389,1.2517,50.3,0.006,2.24677,3.34,0.017,83.74,3818.0,50197.86,3.573,0.478,0.217,0.0,0.0,5180.0,3.3139999999999996,-0.18,4.717,1.673,7.382999999999999,7.5360000000000005,4.4,1,2006
K04039.01,FALSE POSITIVE,,1.3878381340000001,132.11351000000002,2454965.114,0.38,2.252,136.8,0.011000000000000001,0.87161,1.24,0.025,85.11,1783.0,2378.53,4.46,0.319,0.302,0.0,0.0,6273.0,4.442,-0.14,1.044,1.099,3.617,14.308,20.4,1,963
K07413.01,FALSE POSITIVE,,1.566528935,132.53725500000002,2454965.537,1.033,3.2593,92511.0,0.502,0.56499,49.66,0.025,75.71,1551.0,1371.7,4.185,0.33399999999999996,0.29600000000000004,0.0,0.0,5883.0,4.471,-0.36,0.905,0.885,338.222,4630.516,485.0,1,860
K06235.01,FALSE POSITIVE,,2.053866175,132.944062,2454965.944,1.265,4.8045,5021.3,0.354,0.038189999999999995,158.25,0.032,51.71,2528.0,9631.57,2.042,0.502,0.20199999999999999,0.0,0.0,5051.0,3.22,-0.42,4.0889999999999995,1.014,22.362,324.995,380.5,1,655
K03334.01,FALSE POSITIVE,,95.17831793399999,224.596785,2455057.597,0.7609999999999999,3.60125,128575.0,0.40299999999999997,28.147940000000002,28.75,0.35200000000000004,89.82,272.0,1.29,237.988,0.6659999999999999,0.077,0.0,0.0,4523.0,4.615,-0.24,0.653,0.6409999999999999,1078.358,3152.2509999999997,2279.1,1,15
K04308.01,FALSE POSITIVE,,0.7204606440000001,132.012909,2454965.0130000003,1.272,1.7846,2111.5,0.32299999999999995,0.18325999999999998,37.33,0.016,42.08,2240.0,5954.82,1.713,0.319,0.302,0.0,0.0,6304.0,4.435,-0.14,1.058,1.11,8.568,30.666,117.2,1,1481
K00761.01,FALSE POSITIVE,,2.7012878010000003,170.69579,2455003.696,1.016,3.3827,860.4,0.066,0.02818,6.54,0.036000000000000004,62.69,1222.0,527.8099999999998,2.22,0.45299999999999996,0.233,0.0,0.0,5550.0,4.468,-0.04,0.91,0.889,5.045,39.745,48.3,1,387
K05874.01,CANDIDATE,,287.33114,360.8412,2455193.841,0.529,12.722000000000001,406.7,0.019,0.77669,2.07,0.818,89.8,266.0,1.18,150.2,0.46,0.22899999999999998,0.0,0.0,5426.0,4.378,0.12,1.0070000000000001,0.883,9.263,15.635,19.7,1,4
K08045.01,FALSE POSITIVE,,4.17363793,134.20036000000002,2454967.2,0.597,2.738,49.7,0.006999999999999999,0.9210799999999999,2.52,0.06,86.38,2197.0,5511.8,9.47,0.29100000000000004,0.312,0.0,0.0,6619.0,3.595,-0.16,3.41,1.67,3.714,8.13,10.5,1,256
K01647.01,CONFIRMED,Kepler-313 b,14.97031664,134.50507,2454967.505,0.35200000000000004,5.8839999999999995,290.5,0.016,0.53698,2.53,0.121,88.91,883.0,143.33,18.53,0.413,0.26,0.0,0.0,5726.0,4.123,0.21,1.483,1.0659999999999998,6.9879999999999995,23.425,28.9,3,70
K01647.02,CONFIRMED,Kepler-313 c,32.2753853,149.046,2454982.046,0.608,8.622,223.9,0.013999999999999999,0.22738000000000003,2.31,0.203,88.5,683.0,51.5,23.22,0.413,0.26,0.0,0.0,5726.0,4.123,0.21,1.483,1.0659999999999998,4.649,11.423,17.9,3,30
K04601.01,CANDIDATE,,7.94004281,135.4315,2454968.431,0.004,3.282,81.9,0.008,1.94524,0.98,0.081,89.99,1010.0,245.79,18.65,0.319,0.302,0.0,0.0,6278.0,4.425,-0.06,1.081,1.1320000000000001,4.164,9.749,10.7,1,134
K00762.01,CONFIRMED,Kepler-666 b,4.49876511,171.34905,2455004.349,0.312,3.7362,460.0,0.02,0.67106,2.1,0.054000000000000006,88.0,1133.0,389.62,8.95,0.35100000000000003,0.289,0.0,0.0,6075.0,4.486000000000001,-0.12,0.9690000000000001,1.048,4.436,26.502,29.5,1,238
K07414.01,FALSE POSITIVE,,4.52977632,136.1237,2454969.124,0.968,26.752,1582.2,0.049,0.00132,12.22,0.069,30.81,2264.0,6213.27,1.127,0.22899999999999998,0.29100000000000004,0.0,0.0,8912.0,4.05,0.07,2.299,2.164,4.609,22.98,55.2,1,232
K01430.01,CONFIRMED,Kepler-298 b,10.47548084,152.64165,2454985.642,0.664,2.3024,1070.7,0.032,3.56808,2.11,0.081,88.61,540.0,20.15,27.5,0.6659999999999999,0.077,0.0,0.0,4463.0,4.677,-0.24,0.611,0.662,7.816,32.213,40.3,3,129
K01430.02,CONFIRMED,Kepler-298 c,22.92886314,143.86271000000002,2454976.863,0.805,2.0831,908.9,0.031,5.72734,2.08,0.13699999999999998,89.15,416.0,7.09,54.2,0.6659999999999999,0.077,0.0,0.0,4463.0,4.677,-0.24,0.611,0.662,4.696000000000001,16.823,21.3,3,56
K01430.03,CONFIRMED,Kepler-298 d,77.47409909999999,184.24533,2455017.245,0.758,4.168,1543.6,0.039,3.2492799999999997,2.63,0.308,89.57,277.0,1.4,101.0,0.6659999999999999,0.077,0.0,0.0,4463.0,4.677,-0.24,0.611,0.662,8.734,21.889,27.5,3,15
K05875.01,CONFIRMED,Kepler-1639 b,9.878850199999999,134.3829,2454967.383,0.732,2.951,454.7,0.021,1.1738,2.64,0.09300000000000001,87.7,1003.0,238.98,18.23,0.28600000000000003,0.312,0.0,0.0,6477.0,4.361000000000001,-0.26,1.148,1.102,6.525,12.83,13.4,2,17
K05875.02,FALSE POSITIVE,,4.2742605000000005,133.0463,2454966.046,0.08900000000000001,2.687,263.8,0.015,1.92782,1.88,0.053,89.59,1326.0,730.6900000000002,12.3,0.28600000000000003,0.312,0.0,0.0,6477.0,4.361000000000001,-0.26,1.148,1.102,3.611,7.147,11.4,2,17
K01648.01,CANDIDATE,,38.3262237,142.08401,2454975.0840000003,0.963,3.073,392.1,0.025,0.47745,2.43,0.20800000000000002,88.34,480.0,12.56,33.3,0.517,0.191,0.0,0.0,5229.0,4.441,0.08,0.903,0.821,4.959,12.924000000000001,15.0,1,28
K03281.01,CONFIRMED,Kepler-1454 b,47.032047799999994,175.47299999999998,2455008.473,0.161,5.892,367.8,0.017,1.9653900000000002,1.98,0.245,89.85,492.0,13.83,61.25,0.526,0.18600000000000003,0.0,0.0,5370.0,4.337,0.18,1.055,0.8809999999999999,4.726,10.485,13.7,1,22
K01423.01,CONFIRMED,Kepler-841 b,124.4197175,150.59616,2454983.596,0.017,3.7197,4107.0,0.057,24.05796,10.3,0.479,90.0,416.0,7.07,270.02,0.578,0.151,0.0,0.0,5066.0,3.9739999999999998,0.22,1.659,0.945,17.502,40.269,39.9,1,8
K02497.01,CONFIRMED,Kepler-1261 b,48.4313003,141.45612,2454974.456,0.846,4.03,886.4,0.032,1.285,2.78,0.239,89.11,396.0,5.81,54.2,0.5820000000000001,0.145,0.0,0.0,4891.0,4.516,0.16,0.805,0.7759999999999999,4.484,13.437000000000001,17.3,1,22
K00971.01,CANDIDATE,,0.533059312,171.2274419,2455004.227,1.263,1.8621,1495.8,0.302,0.20415999999999998,133.56,0.017,29.64,5862.0,277887.7,1.453,0.264,0.281,0.0,0.0,8523.0,3.5589999999999997,-0.5,4.051,2.166,22.875999999999998,13.460999999999999,179.6,1,2003
K04653.01,CANDIDATE,,19.9778599,135.165,2454968.165,0.172,5.96,83.4,0.008,0.78159,1.07,0.155,89.61,773.0,84.29000000000002,25.45,0.3,0.314,0.0,0.0,6392.0,4.399,0.07,1.162,1.232,3.5060000000000002,9.77,12.8,1,52
K07415.01,FALSE POSITIVE,,1.2919642820000001,132.63733,2454965.637,0.461,1.8378,28640.0,0.157,2.1577599999999997,10.97,0.02,85.4,1249.0,572.64,5.75,0.517,0.191,0.0,0.0,4995.0,4.624,-0.72,0.638,0.625,64.46600000000001,72.48899999999999,45.8,1,822
K08046.01,CANDIDATE,,384.37706000000003,309.20799999999997,2455142.208,0.9009999999999999,15.139000000000001,1204.9,0.039,0.12904000000000002,50.93,1.21,89.49,676.0,49.27,100.3,0.568,0.156,0.0,0.0,4859.0,2.481,-0.46,12.023,1.594,6.405,8.551,22.6,1,3
K01804.01,CONFIRMED,Kepler-957 b,5.90741476,133.93511,2454966.935,0.177,1.016,5569.0,0.068,55.520759999999996,5.1,0.055999999999999994,89.78,769.0,82.73,46.8,0.517,0.191,0.0,0.0,4963.0,4.585,-0.42,0.69,0.667,22.538,128.107,7.2,1,232
K00252.01,CANDIDATE,,17.60461401,170.4984,2455003.498,0.715,3.716,2292.1,0.047,1.29603,2.64,0.107,88.52,362.0,4.07,27.7,0.47700000000000004,0.258,0.0,0.0,3744.0,4.737,0.06,0.516,0.529,14.027000000000001,71.955,80.1,1,77
K07416.01,CANDIDATE,,37.4646974,138.6533,2454971.653,0.2,4.954,51.6,0.006999999999999999,2.49643,0.97,0.22399999999999998,89.8,677.0,49.61,57.0,0.315,0.302,0.0,0.0,6266.0,4.209,-0.22,1.3419999999999999,1.06,4.3389999999999995,7.414,10.3,1,37
K02765.01,FALSE POSITIVE,,2.75505467,133.42201,2454966.422,0.738,3.426,85.5,0.009000000000000001,0.19983,1.74,0.042,80.15,1783.0,2387.41,4.31,0.32,0.305,0.0,0.0,6257.0,4.063,-0.04,1.7480000000000002,1.291,4.458,22.055999999999997,27.8,1,479
K00347.01,CANDIDATE,,2.6719426569999998,169.85390800000002,2455002.8540000003,0.982,1.9119,15942.0,0.19399999999999998,1.04467,22.36,0.036000000000000004,82.31,1458.0,1069.47,7.33,0.324,0.298,0.0,0.0,6116.0,4.335,-0.56,1.055,0.8759999999999999,150.916,1705.925,97.5,1,501
K03220.01,CONFIRMED,Kepler-1442 b,81.41601379999999,160.86387,2454993.864,0.9109999999999999,14.175,762.3,0.03,0.02705,4.63,0.40399999999999997,87.53,522.0,17.53,21.2,0.34,0.302,0.0,0.0,6352.0,4.2669999999999995,0.32,1.401,1.3230000000000002,10.735,32.461999999999996,54.3,1,17
K00977.01,CANDIDATE,,1.353771892,261.43662,2455094.437,1.203,7.0120000000000005,1349.1,0.25,0.02376,430.99,0.023,24.35,4903.0,136609.48,1.32,0.733,0.044000000000000004,0.0,0.0,4283.0,2.012,0.0,15.76,0.9309999999999999,4.588,37.931,76.7,1,996
K02329.01,CANDIDATE,,1.615357809,132.7846,2454965.785,0.9309999999999999,1.1435,499.6,0.026000000000000002,0.77472,1.37,0.021,78.69,806.0,99.32,4.75,0.24,0.442,0.0,0.0,3821.0,4.755,-0.28,0.486,0.49,3.908,17.096,31.2,1,822
K00481.01,CONFIRMED,Kepler-166 b,7.6502435129999995,171.972352,2455004.972,0.013999999999999999,2.752,981.4,0.027999999999999997,3.3687,2.3,0.071,89.96,772.0,83.86,21.843000000000004,0.42100000000000004,0.252,0.0,0.0,5409.0,4.609,-0.3,0.746,0.835,11.247,68.67399999999999,98.8,3,178
K00481.02,CONFIRMED,Kepler-166 d,1.55400389,169.830304,2455002.83,0.016,1.7664,465.8,0.02,2.54733,1.59,0.025,89.87,1313.0,704.5,6.877000000000001,0.42100000000000004,0.252,0.0,0.0,5409.0,4.609,-0.3,0.746,0.835,10.685,55.11600000000001,82.1,3,836
K00481.03,CONFIRMED,Kepler-166 c,34.25951418,183.23718,2455016.2369999997,0.008,4.7743,1072.5,0.03,2.89759,2.41,0.19399999999999998,89.99,468.0,11.36,56.43899999999999,0.42100000000000004,0.252,0.0,0.0,5409.0,4.609,-0.3,0.746,0.835,12.495,43.794,66.1,3,34
K01438.01,CONFIRMED,Kepler-848 b,6.91134223,136.64878000000002,2454969.649,0.259,5.6743,201.7,0.013000000000000001,0.30165,1.9,0.07200000000000001,88.37,1086.0,328.65,9.13,0.413,0.26,0.0,0.0,5685.0,4.194,0.24,1.35,1.0390000000000001,5.728,33.104,44.0,1,196
K00348.01,CONFIRMED,Kepler-533 b,28.51117639,187.363955,2455020.364,0.77,4.5941,1844.6,0.043,0.86664,3.27,0.165,88.68,423.0,7.55,33.4,0.627,0.10800000000000001,0.0,0.0,4687.0,4.627,0.0,0.69,0.748,26.701999999999998,132.195,145.5,1,47
K01443.01,FALSE POSITIVE,,4.494498254,134.77583,2454967.776,1.149,1.9742,248.2,0.16699999999999998,0.04845,62.11,0.062,72.04,1667.0,1824.84,3.73,0.578,0.154,0.0,0.0,5117.0,3.5780000000000003,0.26,3.403,1.598,5.944,28.775,39.3,1,305
K02813.01,CANDIDATE,,0.698461304,131.85138,2454964.851,0.45899999999999996,0.7887,134.4,0.011000000000000001,8.940720000000002,14.81,0.02,85.71,5173.0,168689.02,6.13,0.626,0.126,0.0,0.0,4676.0,2.577,0.26,12.558,2.17,3.97,17.340999999999998,16.1,1,1908
K07417.01,FALSE POSITIVE,,6.840305932000001,137.57136430000003,2454970.571,1.094,4.32742,124933.0,0.626,1.2549700000000001,62.08,0.07,85.7,945.0,188.58,14.587,0.345,0.292,0.0,0.0,5970.0,4.521,-0.18,0.9079999999999999,0.996,556.577,5191.93,2025.7,1,197
K07418.01,FALSE POSITIVE,,1.032967155,131.92283999999998,2454964.923,0.025,1.17,127.3,0.01,5.66547,21.22,0.028999999999999998,89.79,5990.0,304226.71,6.84,0.435,0.24100000000000002,0.0,0.0,5283.0,2.352,-0.5,18.959,2.948,3.443,20.868000000000002,8.3,1,1198
K03724.01,FALSE POSITIVE,,4.639602084,135.09909,2454968.099,0.634,3.4636,25079.0,0.153,0.8502,19.96,0.052000000000000005,86.32,1285.0,643.95,9.89,0.327,0.295,0.0,0.0,6078.0,4.223,-0.56,1.194,0.868,51.303000000000004,375.245,131.0,1,136
K00293.01,FALSE POSITIVE,,4.63958598,172.21917,2455005.219,0.013999999999999999,2.7680000000000002,83.4,0.008,1.8969999999999998,1.52,0.055,89.94,1587.0,1496.31,12.92,0.292,0.302,0.0,0.0,6591.0,4.024,-0.66,1.646,1.045,4.655,23.124000000000002,28.1,1,291
K03667.01,FALSE POSITIVE,,2.489549075,132.045037,2454965.045,1.33,2.4345,2829.7,0.38799999999999996,0.11868,59.57,0.036000000000000004,66.89,1708.0,2007.56,3.388,0.31,0.304,0.0,0.0,6184.0,4.138,-0.36,1.406,0.991,56.681000000000004,396.29699999999997,160.6,1,545
K07419.01,FALSE POSITIVE,,2.4895507080000003,132.04413799999998,2454965.044,1.185,2.84685,29838.9,0.426,0.49213,36.91,0.034,77.42,1281.0,636.4299999999998,5.443,0.324,0.298,0.0,0.0,6018.0,4.569,-0.7,0.794,0.853,258.415,3564.7329999999997,443.6,1,544
K07420.01,FALSE POSITIVE,,2.980479588,134.40206,2454967.402,0.479,3.7252699999999996,375343.0,0.617,1.8211700000000002,70.52,0.04,87.1,1370.0,833.83,9.492,0.33399999999999996,0.29600000000000004,0.0,0.0,6065.0,4.377,-0.3,1.047,0.9540000000000001,1939.015,16859.463,1737.7,1,0
K00258.01,FALSE POSITIVE,,4.15743922,172.50464,2455005.505,1.242,9.572,1472.0,0.284,0.00492,96.99,0.059000000000000004,41.16,2089.0,4503.26,1.65,0.29100000000000004,0.313,0.0,0.0,6529.0,3.657,-0.06,3.1310000000000002,1.6230000000000002,14.049000000000001,129.161,52.5,1,254
K07421.01,FALSE POSITIVE,,4.81712182,133.10276000000002,2454966.103,1.2329999999999999,2.4569900000000002,35756.4,0.5,1.73986,43.45,0.053,84.5,922.0,170.42,12.87,0.442,0.24,0.0,0.0,5419.0,4.581,-0.1,0.795,0.885,113.98899999999999,773.081,445.3,1,221
K07422.01,FALSE POSITIVE,,2.479948394,133.643169,2454966.643,0.67,5.7219,150682.0,0.397,0.22375,35.62,0.034,80.76,1169.0,441.85,4.1739999999999995,0.442,0.24,0.0,0.0,5391.0,4.539,-0.08,0.8220000000000001,0.8540000000000001,669.674,7268.9259999999995,489.6,1,436
K07423.01,FALSE POSITIVE,,1.58742695,131.9849807,2454964.985,0.718,2.66475,76162.0,0.278,0.88405,37.64,0.027999999999999997,81.58,1893.0,3023.98,4.902,0.295,0.31,0.0,0.0,6440.0,4.313,-0.12,1.2409999999999999,1.153,505.18199999999996,6111.052,1150.7,1,674
K07424.01,FALSE POSITIVE,,19.668404822,132.52385800000002,2454965.524,0.0,21.1764,352808.0,0.5479999999999999,0.06546,42.91,0.126,90.0,555.0,22.36,11.020999999999999,0.45399999999999996,0.23399999999999999,0.0,0.0,5260.0,4.56,-0.58,0.7170000000000001,0.68,1654.3239999999998,9825.476999999999,1834.5,1,0
K02460.01,CONFIRMED,Kepler-1246 b,11.32269749,136.05511,2454969.055,0.951,3.517,311.0,0.021,0.11475999999999999,1.51,0.085,84.06,554.0,22.24,9.2,0.6579999999999999,0.083,0.0,0.0,4563.0,4.624,-0.32,0.642,0.634,4.511,12.922,16.0,1,90
K07425.01,FALSE POSITIVE,,3.401949837,134.6247,2454967.625,0.958,16.5797,2477.0,0.06,0.00301,14.32,0.049,38.63,2076.0,4391.35,1.226,0.261,0.317,0.0,0.0,7094.0,3.905,-0.48,2.17,1.379,7.24,46.472,304.0,1,394
K07426.01,CANDIDATE,,6.96197304,135.55021000000002,2454968.55,0.10300000000000001,2.806,151.3,0.011000000000000001,2.7054400000000003,0.97,0.066,89.69,778.0,86.68000000000002,19.07,0.575,0.15,0.0,0.0,5008.0,4.506,0.06,0.8140000000000001,0.775,3.14,8.27,8.8,1,190
K03717.01,FALSE POSITIVE,,227.6625222,232.24199500000003,2455065.242,1.25,5.5072,13894.8,0.402,2.94428,44.24,0.72,89.64,319.0,2.46,200.6,0.33399999999999996,0.29600000000000004,0.0,0.0,6124.0,4.414,-0.34,1.0070000000000001,0.9590000000000001,96.19,199.18599999999998,227.5,1,6
K03346.01,CONFIRMED,Kepler-1473 b,14.42735088,138.84024,2454971.84,0.977,4.857,117.0,0.013000000000000001,0.02155,1.53,0.11599999999999999,80.92,783.0,88.90000000000002,6.19,0.35100000000000003,0.289,0.0,0.0,5929.0,4.4030000000000005,-0.06,1.04,1.0,5.021,17.863,21.5,1,91
K00763.01,FALSE POSITIVE,,19.651209505,179.401981,2455012.402,0.723,5.2514,11766.3,0.107,0.6755899999999999,12.42,0.14300000000000002,88.27,730.0,67.03,23.98,0.35100000000000003,0.289,0.0,0.0,6074.0,4.391,-0.12,1.063,1.014,85.46600000000001,509.49800000000005,513.4,1,59
K04517.01,FALSE POSITIVE,,2.16132662,131.90236000000002,2454964.902,0.778,4.487,112.2,0.011000000000000001,0.06526,0.5,0.025,72.06,687.0,52.58,2.53,0.203,0.46399999999999997,0.0,0.0,3754.0,4.8180000000000005,-0.4,0.43,0.44299999999999995,4.4830000000000005,11.923,25.3,1,618
K02994.01,CONFIRMED,Kepler-1402 b,2.03387483,131.91926999999998,2454964.919,0.23800000000000002,3.097,73.6,0.008,0.55506,1.6,0.032,87.24,1789.0,2422.92,4.9510000000000005,0.519,0.192,0.0,0.0,5282.0,3.9130000000000003,0.16,1.899,1.075,3.514,13.449000000000002,15.7,1,655
K07427.01,CANDIDATE,,7.893532400000001,133.8053,2454966.805,0.303,3.444,47.6,0.006,1.44277,0.78,0.077,88.97,1052.0,289.79,16.812,0.307,0.306,0.0,0.0,6306.0,4.346,-0.36,1.109,0.991,3.4210000000000003,7.817,8.3,1,173
K03933.01,CANDIDATE,,3.490785878,133.10269,2454966.103,0.11599999999999999,1.4513,336.8,0.017,9.94108,1.32,0.042,89.64,1010.0,245.65,18.57,0.39799999999999996,0.267,0.0,0.0,5496.0,4.618,-0.46,0.725,0.81,4.23,20.018,32.7,1,384
K02796.01,CANDIDATE,,0.5374094,131.49675,2454964.497,0.17,1.2039,94.2,0.009000000000000001,2.6772,0.96,0.013000000000000001,87.17,2208.0,5646.82,3.445,0.41,0.26,0.0,0.0,5749.0,4.457,0.14,0.988,1.02,4.248,8.961,21.9,1,1246
K03553.01,FALSE POSITIVE,,65.583665567,182.6493381,2455015.649,0.72,5.01216,242398.0,0.5670000000000001,11.842130000000001,41.22,0.28600000000000003,89.7,371.0,4.5,139.12,0.335,0.306,0.0,0.0,5516.0,4.65,-0.84,0.6659999999999999,0.721,846.331,3078.5809999999997,1649.5,1,20
K00107.01,CONFIRMED,Kepler-464 b,7.256962446,134.023923,2454967.024,0.6759999999999999,4.9402,463.2,0.021,0.23039,3.53,0.076,85.51,1163.0,432.1,8.62,0.413,0.26,0.0,0.0,5858.0,4.112,0.22,1.5490000000000002,1.133,13.526,127.948,168.3,1,184
K07428.01,FALSE POSITIVE,,2.252822538,131.6331462,2454964.633,0.621,3.4106199999999998,269847.0,0.555,1.42955,57.6,0.032,85.1,1462.0,1078.82,7.266,0.324,0.298,0.0,0.0,6116.0,4.431,-0.56,0.951,0.888,1819.8370000000002,20417.725,1575.9,1,0
K07429.01,FALSE POSITIVE,,2.25284817,131.6206,2454964.621,1.043,3.069,60.0,0.052000000000000005,0.0081,8.61,0.037000000000000005,36.39,1940.0,3351.24,1.295,0.27399999999999997,0.319,0.0,0.0,6850.0,4.196000000000001,-0.14,1.53,1.35,3.673,11.838,8.8,1,588
K06236.01,FALSE POSITIVE,,4.478116695,132.8719936,2454965.872,0.622,3.3569999999999998,117981.0,0.336,1.66545,38.85,0.055,87.05,1218.0,521.12,12.085999999999999,0.319,0.302,0.0,0.0,6304.0,4.435,-0.14,1.058,1.11,475.335,4687.282999999999,3665.4,2,290
K06236.02,FALSE POSITIVE,,1.27620899,131.6866,2454964.687,0.276,2.169,186.2,0.013000000000000001,1.00616,1.46,0.024,86.43,1851.0,2769.8,4.42,0.319,0.302,0.0,0.0,6304.0,4.435,-0.14,1.058,1.11,4.8389999999999995,11.592,11.4,2,887
K01972.01,CANDIDATE,,17.79108667,149.25343999999998,2454982.253,0.654,2.662,414.2,0.02,3.80804,2.88,0.13,89.06,830.0,112.09,39.9,0.37200000000000005,0.27899999999999997,0.0,0.0,5855.0,4.148,-0.26,1.34,0.92,6.645,31.676,39.8,2,75
K01972.02,CONFIRMED,Kepler-1031 b,1.2262239590000001,132.6827,2454965.683,0.005,2.1689,56.1,0.006999999999999999,1.06275,1.0,0.022000000000000002,89.93,2024.0,3973.86,4.388,0.37200000000000005,0.27899999999999997,0.0,0.0,5855.0,4.148,-0.26,1.34,0.92,4.495,16.727,18.9,2,1072
K02672.01,CONFIRMED,Kepler-396 c,88.51220140000001,182.67266,2455015.673,0.242,6.8214,2518.7,0.046,2.47617,4.7,0.37799999999999995,89.86,390.0,5.47,100.84,0.45299999999999996,0.233,0.0,0.0,5593.0,4.45,0.02,0.945,0.9179999999999999,28.206,61.357,63.1,2,14
K02672.02,CONFIRMED,Kepler-396 b,42.9923284,162.50531999999998,2454995.505,0.643,4.726,1120.1,0.032,1.80643,3.32,0.23399999999999999,89.34,496.0,14.33,56.1,0.45299999999999996,0.233,0.0,0.0,5593.0,4.45,0.02,0.945,0.9179999999999999,22.795,78.221,34.1,2,32
K01425.01,CONFIRMED,Kepler-843 b,2.05388477,133.73432,2454966.734,0.282,2.1635,546.7,0.021,1.63786,2.74,0.031,87.74,1523.0,1271.11,7.15,0.41,0.26,0.0,0.0,5632.0,4.282,0.14,1.176,0.965,4.789,40.152,50.0,1,653
K03003.01,FALSE POSITIVE,,13.655096300000002,137.52651,2454970.527,0.235,4.117,196.3,0.013000000000000001,1.5797299999999999,1.35,0.113,89.46,780.0,87.45999999999998,24.97,0.35100000000000003,0.289,0.0,0.0,6065.0,4.487,-0.14,0.9620000000000001,1.035,3.7969999999999997,12.411,14.6,1,78
