KOI Name,Minimum,Maximum,Mean,Std,IQR,Skew,Kurtosis,Q1,Q2,Slope,Amplitude,MAD,Residual Bright Faint Ratio,Median,Period,Time of Transit Epoch,First Transit Time (BJD),Impact Parameter,Duration,Transit Depth,r/R,Fitted Stellar Density,Planet Radius,Semi-major Axis,Inclination,Teq,Insolation Flux,a/R,Limb Darkening Coeff1,Limb Darkening Coeff2,Limb Darkening Coeff3,Limb Darkening Coeff4,Teff,log(g),Metallicity,Stellar Radius,Stellar Mass,Max single event sigma,Max Multievent sigma,Transit Model SNR,KOI count
K02977.01,-0.4601500034332275,0.0926700010895729,-0.0099156703799963,0.06564030796289444,0.010840000119060278,-4.310629367828368,17.91188032368064,-0.0031900000758469105,0.0007800000021234156,1.174082349156146e-07,0.2764100134372711,0.0050999997183680534,138.88170440215634,0.0007800000021234156,2.7881793,131.84558,2454964.846,0.058,3.397,55.8,0.006999999999999999,0.6169,1.02,0.039,89.47,1510.0,1228.07,6.329,0.405,0.264,0.0,0.0,5758.0,4.168,0.12,1.385,1.029,3.323,14.879,17.7,2.0
K02977.02,-0.50586998462677,0.11242999881505966,-0.007149066776037215,0.06349121779203415,0.010520000010728836,-5.180522918701172,26.818067383739663,-0.002739999908953905,0.0010300000431016088,5.5367211250896334e-08,0.30914998054504395,0.004900000058114529,129.22268347629324,0.0010300000431016088,4.13827684,133.2285,2454966.2290000003,0.499,3.449,63.8,0.006999999999999999,0.57705,1.13,0.051,86.45,1324.0,725.53,8.05,0.405,0.264,0.0,0.0,5758.0,4.168,0.12,1.385,1.029,3.485,13.561,16.8,2.0
K05865.01,-1.9133199453353882,0.9676600098609924,-0.004906966350972653,0.06885197758674623,0.004329999806941487,-12.132296562194824,256.7830443960972,-0.0044999998062849045,-0.0018899999558925629,2.2693451328826123e-08,1.4404900074005127,0.0018899999558925629,15.423160780885556,-0.0018899999558925629,35.87269179999999,131.5668,2454964.567,0.963,4.402,916.3,0.037000000000000005,0.20545,62.51,0.29600000000000004,87.71,1670.0,1837.31,24.1,0.435,0.241,0.0,0.0,5254.0,2.494,-0.5,15.369000000000002,2.687,4.276,12.905,24.6,1.0
K00538.01,-2.5238399505615234,0.6197199821472168,-0.01005605421960354,0.18906305730342865,0.010279999813064931,-8.88457202911377,91.1721556259575,-0.011289999820291996,-0.0055499998852610605,-8.257428257535924e-08,1.5717799663543701,0.00506999995559454,20.08413745194666,-0.0055499998852610605,21.21712312,171.64936,2455004.649,0.89,5.89,636.0,0.027000000000000003,0.11833,2.97,0.151,86.39,706.0,58.63,14.12,0.315,0.303,0.0,0.0,6191.0,4.438,-0.24,1.007,1.01,8.495,43.69600000000001,56.2,1.0
K07408.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K03326.01,-22.78455924987793,2.7400999069213867,-0.05743211507797241,0.9569069147109984,0.0,-15.599508285522461,262.66528556097563,0.0,0.0,-8.487632931623309e-07,12.7623291015625,0.0,168.63677502810543,0.0,14.77820911,144.09725,2454977.097,1.258,5.395,10774.0,0.389,0.16510999999999998,44.48,0.122,84.18,809.0,101.07,12.4,0.319,0.302,0.0,0.0,6258.0,4.442,-0.12,1.046,1.102,52.7,149.512,123.1,1.0
K08041.01,-2.462519884109497,1.0166800022125244,-0.00014558499970007688,0.033817071467638016,0.0,-43.9679069519043,2905.7411391586065,0.0,0.0,2.964767884792245e-09,1.7395999431610107,0.0,81.6324828806226,0.0,7.508817999999999,138.655,2454971.655,0.025,6.5,70.1,0.008,0.2369,1.02,0.076,89.84,1107.0,354.74,8.9,0.315,0.303,0.0,0.0,6293.0,4.291,-0.2,1.213,1.045,4.137,8.863,7.4,1.0
K02712.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K08219.01,-1.5126600265502932,0.3988400101661682,-0.0010831046383827925,0.038679759949445724,0.0,-31.5861873626709,1087.154727083027,0.0,0.0,-3.2654718882587115e-08,0.9557499885559082,0.0,363.7258284781236,0.0,115.28415,219.612,2455052.612,0.39,11.39,415.1,0.019,0.54848,2.05,0.465,89.69,374.0,4.63,72.8,0.404,0.262,0.0,0.0,5780.0,4.438,0.0,1.0,1.0,9.841,10.04,9.5,1.0
K06234.01,-90.77615356445312,32.683578491210945,-0.5412502288818359,6.822146892547607,0.6355400010943413,-6.073878765106201,44.41164672073662,-0.4753649979829788,0.0,2.7644625620376962e-06,61.72986602783203,0.33232998847961426,25.682357541288162,0.0,2.37795507,132.557333,2454965.557,1.298,2.4329,4391.1,0.371,0.14862,92.61,0.046,68.49,2965.0,18261.57,3.54,0.21,0.29100000000000004,0.0,0.0,9565.0,4.088,0.07,2.286,2.335,150.996,1791.9779999999994,257.5,1.0
K00346.01,-6.846399784088135,2.178829908370972,-0.0011009853333234787,0.3069665729999542,0.0012799999458366074,-11.219904899597168,168.48982940430392,-0.0011699999449774625,-9.999999747378752e-06,-9.456682854025715e-09,4.512614727020264,0.0008299999753944576,16.807931700945165,-9.999999747378752e-06,12.92489803,170.78679,2455003.787,0.768,2.6811,959.0,0.031,1.84274,2.62,0.101,88.26,620.0,34.95,25.3,0.568,0.153,0.0,0.0,5103.0,4.584,0.0,0.768,0.825,13.086,77.715,49.5,1.0
K01418.01,-17.470380783081055,4.328589916229248,-0.005472956225275993,0.6551937460899353,0.006570000201463699,-15.308570861816404,277.1677895528513,-0.006570000201463699,0.0,-1.1887051655057043e-07,10.89948558807373,0.003019999945536256,29.730267751077104,0.0,8.344104632999999,361.839209,2455194.839,10.047,1.8014,9695.0,9.139,32.39087,836.31,0.079,78.22,785.0,89.55,49.2,0.46,0.229,0.0,0.0,5447.0,4.559,0.06,0.838,0.928,23.696,154.93,89.7,1.0
K02885.01,-0.9031599760055542,0.2841100096702576,-0.002413916168734432,0.04500937834382057,0.0016599999507889152,-15.05577278137207,246.42148261400882,-0.0016599999507889152,0.0,-2.187278057925525e-08,0.5936349630355835,0.0,69.34416343311312,0.0,20.2340219,141.38622,2454974.386,0.249,3.674,193.6,0.013,3.25827,0.99,0.134,89.66,562.0,23.53,41.3,0.398,0.267,0.0,0.0,5528.0,4.627,-0.56,0.71,0.7879999999999999,3.922,10.149,11.5,1.0
K02333.01,-0.7091000080108643,0.1538199931383133,-0.007046489510685206,0.08133026957511902,0.01607500039972365,-5.436133861541748,30.270682771835084,-0.004245000192895532,0.0007200000109151006,-2.376322757488761e-09,0.4314599931240082,0.007019999902695417,67.23189745653995,0.0007200000109151006,3.93083997,135.19393,2454968.194,0.222,2.932,101.4,0.009000000000000001,1.26261,1.2,0.049,88.74,1317.0,711.45,10.1,0.345,0.292,0.0,0.0,6038.0,4.284,-0.16,1.1909999999999998,0.995,4.805,18.521,22.0,2.0
K02333.02,-0.9013100266456604,0.2339600026607513,-0.0038657300174236298,0.07277382165193558,0.006385000073350966,-8.098342895507812,70.0853387249601,-0.0031000000890344377,-0.0009800000116229057,-6.5107853262938116e-09,0.5676349997520447,0.0025599999353289604,59.76211371844789,-0.0009800000116229057,7.63008196,137.07948000000002,2454970.079,0.628,2.78,124.0,0.011,1.49302,1.39,0.076,87.84,1056.0,293.67,16.62,0.345,0.292,0.0,0.0,6038.0,4.284,-0.16,1.1909999999999998,0.995,3.319,15.944,18.6,2.0
K01426.01,-16.52614974975586,3.1371500492095947,-0.01621345616877079,0.5605564117431641,0.010210000327788292,-23.35015296936035,598.5023682023481,-0.00860000029206276,-0.0003600000054575503,1.4583551376860227e-07,9.831649780273438,0.003490000031888485,62.25657397001844,-0.0003600000054575503,38.86848956,171.30369,2455004.304,0.028,6.0573,1004.9,0.029,1.60443,2.81,0.212,89.97,509.0,15.89,50.414,0.434,0.243,0.0,0.0,5618.0,4.46,-0.22,0.897,0.846,14.102,55.26,73.4,3.0
K01426.02,-19.246450424194336,2.1967298984527592,-0.0074498532339930534,0.3718369007110596,0.0014149999697110616,-35.63701248168945,1397.2366220463064,-0.0013949999702163036,0.0,1.2658905070611323e-07,10.721590042114258,0.0003499999875202775,142.34489176792886,0.0,74.92768653,124.99266,2454957.993,0.7959999999999999,4.74,4119.2,0.065,2.10576,6.39,0.329,89.47,409.0,6.62,85.5,0.434,0.243,0.0,0.0,5618.0,4.46,-0.22,0.897,0.846,45.834,135.41299999999998,161.5,3.0
K01426.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K08220.01,-1.194949984550476,0.3740299940109253,-0.0012692686868831515,0.03338485583662987,0.0,-26.555217742919922,855.211671977777,0.0,0.0,5.455240719525717e-09,0.7844899892807007,0.0,134.09132446233258,0.0,423.73074,548.9392,2455381.939,0.37,19.4,834.9,0.027000000000000003,0.42974,2.48,1.085,89.87,225.0,0.6,159.8,0.393,0.268,0.0,0.0,5743.0,4.553,-0.14,0.853,0.949,4.863,7.6110000000000015,12.1,1.0
K04442.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K07409.01,-14.84846019744873,3.519010066986084,-0.023494068533182144,0.9621437788009644,0.09885500185191633,-8.200865745544434,76.04046361962705,-0.02280000038444996,0.0,6.00180707193777e-08,9.183734893798828,0.03457000106573105,36.3390181359332,0.0,4.446459958,135.73011100000002,2454968.73,1.277,2.5580000000000003,5663.8,0.371,0.29237,36.15,0.052000000000000005,79.07,1030.0,265.42,6.74,0.453,0.233,0.0,0.0,5615.0,4.504,-0.02,0.893,0.929,53.643,349.874,178.3,1.0
K02485.01,-0.8189299702644348,0.2518100142478943,-0.0032963114790618424,0.06770118325948715,0.008199999923817812,-7.4693870544433585,60.11174663176957,-0.0010000000474974509,0.0,4.4120496883739563e-08,0.5353699922561646,0.003000000026077032,73.70802022680189,0.0,9.99115241,134.39335,2454967.393,0.691,2.657,391.7,0.019,1.89512,1.68,0.083,88.16,660.0,44.77,21.5,0.638,0.102,0.0,0.0,4838.0,4.524,0.18,0.7959999999999999,0.7709999999999999,3.156,13.292,16.7,3.0
K02485.02,-0.9775999784469604,0.2663899958133697,-0.001955907791852951,0.05960439518094063,0.0017300000181421638,-10.615686416625977,125.37781697742884,-0.0017300000181421638,-0.00015000000712461767,3.3276868455129105e-08,0.6219949722290039,0.001230000052601099,44.419397094929714,-0.00015000000712461767,3.60082855,134.037,2454967.037,0.395,1.938,296.3,0.016,3.43025,1.36,0.042,88.3,927.0,174.45,13.3,0.638,0.102,0.0,0.0,4838.0,4.524,0.18,0.7959999999999999,0.7709999999999999,4.166,14.515999999999998,17.9,3.0
K02485.03,-0.8418300151824951,0.21690000593662265,-0.0024748924188315877,0.06053711473941802,0.00407000002451241,-8.835509300231934,85.0473515997961,-0.00203999993391335,0.0,3.2274945955988504e-08,0.5293650031089783,0.00203000009059906,51.024693317874146,0.0,5.72716067,133.96409,2454966.964,0.447,2.23,310.9,0.016,3.31866,1.4,0.058,88.57,794.0,93.96,17.92,0.638,0.102,0.0,0.0,4838.0,4.524,0.18,0.7959999999999999,0.7709999999999999,3.635,12.833,16.0,3.0
K03371.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K03371.02,-0.9835000038146972,0.3970600068569183,-0.0004615766520146281,0.04518585652112962,0.0005300000193528831,-11.583050727844238,167.27128457724012,-0.0005300000193528831,-4.9999998736893765e-05,4.0615685891761945e-09,0.690280020236969,0.0002800000074785204,19.07280096597264,-4.9999998736893765e-05,12.25384348,143.70549,2454976.705,0.441,2.373,147.7,0.011,5.83094,1.0,0.102,89.3,678.0,50.05,35.9,0.46,0.229,0.0,0.0,5413.0,4.579,0.07,0.82,0.931,3.727,10.145,12.3,2.0
K01419.01,-4.2248501777648935,1.1234899759292605,-0.05689913779497146,0.3807021975517273,0.03684999980032444,-6.186913013458253,40.07457650648103,-0.019519999623298645,0.0,-2.9692755910757433e-07,2.6741700172424316,0.018540000542998314,190.5832647917091,0.0,1.336109338,178.258786,2455011.259,1.28,1.7419,2204.3,0.333,0.17315999999999998,35.19,0.024,59.7,1727.0,2106.49,2.54,0.334,0.29600000000000004,0.0,0.0,6119.0,4.46,-0.3,0.967,0.982,9.137,79.334,150.0,1.0
K01863.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K02792.01,-0.5888299942016602,0.1693899929523468,-0.004653257317841053,0.07624208182096481,0.015960000455379486,-4.070334911346436,16.74628389861514,0.0,0.0036299999337643385,7.052469876152056e-08,0.3791099786758423,0.005119999870657921,94.62252764466758,0.0036299999337643385,2.12821621,132.48055,2454965.481,0.098,3.1460000000000004,25.9,0.005,0.58726,0.7,0.034,88.92,1668.0,1831.55,5.2,0.3670000000000001,0.28600000000000003,0.0,0.0,5952.0,4.227,0.18,1.3769999999999998,1.168,6.2860000000000005,17.564,22.1,1.0
K02898.01,-1.204390048980713,0.333950012922287,-0.0007871733978390694,0.05679057538509369,0.0006399999838322401,-13.31070041656494,216.37839919097718,-0.0006399999838322401,-0.00011999999696854502,8.88164422668909e-09,0.7691700458526611,0.00024000000848900527,28.389155382816163,-0.00011999999696854502,25.384175,137.77326000000002,2454970.773,0.245,3.576,594.0,0.022,4.58247,2.44,0.173,89.74,649.0,42.01,53.84,0.319,0.302,0.0,0.0,6137.0,4.471,-0.12,0.994,1.067,4.226,12.574000000000002,15.8,1.0
K01427.01,-1.5384299755096436,0.3144600093364716,-0.011387626640498638,0.11982392519712448,0.009134999865636928,-6.85772705078125,48.96737516881247,-9.999999747378752e-06,0.0003699999942909926,9.129535819558859e-08,0.9264450073242188,0.004840000066906214,323.45257210722883,0.0003699999942909926,2.613020421,133.11283,2454966.113,0.8909999999999999,1.9588,599.7,0.027000000000000003,0.408,1.5,0.03,80.29,713.0,61.24,5.28,0.464,0.259,0.0,0.0,3883.0,4.725,-0.24,0.517,0.516,4.669,26.91,31.1,2.0
K01427.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K00276.01,-7.44074010848999,1.3635499477386477,-0.022220078855752945,0.3754165768623352,0.02005000039935112,-14.774085998535154,232.2522832598025,-0.02005000039935112,-0.004370000213384628,1.0450484971819889e-08,4.402144908905028,0.00786999985575676,75.34584702431559,-0.004370000213384628,41.74598855,210.399151,2455043.399,0.049,4.6125,421.8,0.019,3.78052,2.4,0.238,89.96,584.0,27.58,70.36,0.359,0.287,0.0,0.0,5978.0,4.316,0.0,1.171,1.034,20.144,92.427,110.5,1.0
K07410.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K00480.01,-4.634960174560547,1.4535499811172483,-0.005624867044389248,0.3826984465122223,0.04145999997854233,-6.66882848739624,50.4930464513204,-0.007530000060796738,0.0022299999836832285,-7.939088188394509e-08,3.044255018234253,0.013429999351501465,22.143286456050348,0.0022299999836832285,4.30165843,172.311001,2455005.311,0.547,2.1055,739.4,0.026,2.54886,2.42,0.05,87.69,1009.0,244.48,13.56,0.453,0.233,0.0,0.0,5480.0,4.509,-0.04,0.865,0.8809999999999999,8.44,83.366,88.3,1.0
K08042.01,-2.0697801113128658,0.667639970779419,-0.0006115520372986794,0.03174687922000885,0.0,-54.45260620117188,3295.4298516802287,0.0,0.0,-2.0525929312603353e-09,1.3687100410461426,0.0,235.77008568250167,0.0,383.93732400000016,299.28884,2455132.289,0.011,2.884,627.7,0.023,144.30861000000004,7.9,1.121,90.0,389.0,5.43,1040.0,0.466,0.225,0.0,0.0,5216.0,3.53,-0.32,3.207,1.27,4.69,7.117000000000001,10.8,1.0
K02805.01,-0.5275899767875671,0.119329996407032,-0.013902487233281136,0.07399079203605652,0.010959999868646264,-4.174248695373535,16.474727443532615,-0.0036500000860542063,0.0009399999980814756,-1.5651570334712827e-08,0.3234599828720093,0.0054399999789893645,153.4644794929376,0.0009399999980814756,1.877878538,132.26131,2454965.261,0.248,2.39,47.5,0.006,1.09423,0.78,0.03,87.58,1701.0,1977.35,5.89,0.307,0.306,0.0,0.0,6324.0,4.352,-0.28,1.115,1.017,3.588,17.194000000000006,20.6,1.0
K04896.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K04896.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K07411.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K04620.01,-0.3679099977016449,0.07535000145435332,-0.005655634682625532,0.03960713744163513,0.0,-5.438675880432129,30.05842956889861,0.0,0.0,-5.6548310721888254e-08,0.2216300070285797,0.0,184.954373870492,0.0,0.933732791,131.53707,2454964.537,0.022,3.056,96.9,0.009000000000000001,0.31067,0.9,0.017,89.47,1773.0,2344.56,2.428,0.434,0.243,0.0,0.0,5496.0,4.405,-0.22,0.927,0.7979999999999999,4.651,10.633,13.8,1.0
K03027.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K00760.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K08043.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K07412.01,-0.3128899931907654,0.10569000244140624,-0.0054699587635695926,0.031857866793870926,0.005254999967291951,-4.503014087677002,21.254372105088766,-0.0012499999720603228,0.0,-4.0716933946567764e-08,0.20928999781608584,0.0027000000700354576,95.90251392085956,0.0,0.6091252460000001,132.08281000000002,2454965.083,0.242,0.655,139.2,0.011,17.48379,0.96,0.013,88.02,1896.0,3049.07,7.0,0.434,0.243,0.0,0.0,5595.0,4.581,-0.24,0.7959999999999999,0.89,3.292,8.488999999999999,10.9,1.0
K08044.01,-0.2724199891090393,0.2147199958562851,-0.0032654788810759787,0.0355822816491127,0.005630000145174563,-1.7285324335098269,7.316167252833508,-0.0040000001899898035,-0.0007300000288523734,9.889555499232214e-09,0.2435699999332428,0.00291000003926456,5.092112464436505,-0.0007300000288523734,0.6196182179999999,131.7585541,2454964.759,0.389,1.2517,50.3,0.006,2.24677,3.34,0.017,83.74,3818.0,50197.86,3.573,0.478,0.217,0.0,0.0,5180.0,3.314,-0.18,4.717,1.673,7.382999999999999,7.536,4.4,1.0
K04039.01,-0.428849995136261,0.0724399983882904,-0.015481139533221722,0.06569886207580566,0.007070000283420086,-3.783952474594116,13.115535814262044,-0.0030100001022219662,0.00028999999631196266,7.016427890290293e-08,0.2506449818611145,0.0035600000992417336,136.56998455214648,0.00028999999631196266,1.387838134,132.11351000000002,2454965.114,0.38,2.252,136.8,0.011,0.87161,1.24,0.025,85.11,1783.0,2378.53,4.46,0.319,0.302,0.0,0.0,6273.0,4.442,-0.14,1.044,1.099,3.617,14.308,20.4,1.0
K07413.01,-235.1171875,104.7636489868164,-1.02982497215271,27.447328567504893,3.123254954814911,-3.0836431980133057,15.102440767347515,-1.678629994392395,-0.08292999863624573,-8.045897108813317e-06,169.94041442871094,1.570870041847229,5.9454543632887065,-0.08292999863624573,1.566528935,132.53725500000002,2454965.537,1.033,3.2593,92511.0,0.502,0.56499,49.66,0.025,75.71,1551.0,1371.7,4.185,0.334,0.29600000000000004,0.0,0.0,5883.0,4.471,-0.36,0.905,0.885,338.222,4630.516,485.0,1.0
K06235.01,-13.078900337219238,7.129930019378662,-0.19398996233940125,1.7989774942398071,0.20557499723508954,-2.295297145843506,11.45502568604991,-0.1927099972963333,-0.09746000170707704,-2.389454902355528e-07,10.104414939880373,0.10269000381231308,7.389905541889478,-0.09746000170707704,2.053866175,132.944062,2454965.944,1.265,4.8045,5021.3,0.354,0.03819,158.25,0.032,51.71,2528.0,9631.57,2.042,0.502,0.202,0.0,0.0,5051.0,3.22,-0.42,4.089,1.014,22.362,324.995,380.5,1.0
K03334.01,-570.1663818359375,125.4831771850586,-0.2272523790597916,12.359769821166992,0.0825700000859797,-32.11920547485352,1171.1730450963073,-0.0692950002849102,-0.0009899999713525176,7.831835706046602e-07,347.82476806640625,0.031099999323487282,96.51213622408865,-0.0009899999713525176,95.17831793399999,224.596785,2455057.597,0.7609999999999999,3.60125,128575.0,0.403,28.14794,28.75,0.35200000000000004,89.82,272.0,1.29,237.988,0.6659999999999999,0.077,0.0,0.0,4523.0,4.615,-0.24,0.653,0.6409999999999999,1078.358,3152.251,2279.1,1.0
K04308.01,-1.3856799602508545,0.6783900260925293,-0.014597149565815926,0.11067266017198564,0.01586499996483326,-5.325676918029785,31.006249001309648,-0.00139999995008111,0.0,9.229127718096916e-08,1.032034993171692,0.009209999814629556,106.89171744566151,0.0,0.7204606440000001,132.012909,2454965.0130000003,1.272,1.7846,2111.5,0.32299999999999995,0.18326,37.33,0.016,42.08,2240.0,5954.82,1.713,0.319,0.302,0.0,0.0,6304.0,4.435,-0.14,1.058,1.11,8.568,30.666,117.2,1.0
K00761.01,-2.056570053100586,0.3419100046157837,-0.0265415906906128,0.18846292793750768,0.01815999997779727,-6.163567543029785,39.911879596343006,-0.005609999876469375,0.0,1.6087687152369453e-07,1.19923996925354,0.009340000338852406,160.57844746947924,0.0,2.7012878010000003,170.69579,2455003.696,1.016,3.3827,860.4,0.066,0.02818,6.54,0.036000000000000004,62.69,1222.0,527.8099999999998,2.22,0.453,0.233,0.0,0.0,5550.0,4.468,-0.04,0.91,0.889,5.045,39.745,48.3,1.0
K05874.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K08045.01,-0.3828200101852417,0.12687000632286072,-0.003473625984042883,0.03667232021689415,0.003030000021681189,-6.367997646331787,43.92656634603185,-0.0015600000042468312,0.0,5.358484916384286e-08,0.2548450231552124,0.001509999972768128,78.65831357266016,0.0,4.17363793,134.20036000000002,2454967.2,0.597,2.738,49.7,0.006999999999999999,0.92108,2.52,0.06,86.38,2197.0,5511.8,9.47,0.29100000000000004,0.312,0.0,0.0,6619.0,3.595,-0.16,3.41,1.67,3.714,8.13,10.5,1.0
K01647.01,-1.2741999626159668,0.3397499918937683,-0.007296871859580278,0.09823143482208252,0.007899999618530273,-8.431074142456055,78.94406143575134,-0.007899999618530273,-0.0017999999690800905,6.521700656078722e-08,0.8069750070571899,0.003220000071451068,29.855709998195724,-0.0017999999690800905,14.97031664,134.50507,2454967.505,0.35200000000000004,5.884,290.5,0.016,0.53698,2.53,0.121,88.91,883.0,143.33,18.53,0.413,0.26,0.0,0.0,5726.0,4.123,0.21,1.483,1.0659999999999998,6.988,23.425,28.9,3.0
K01647.02,-0.9439200162887572,0.2464199960231781,-0.0029957573860883713,0.056863736361265176,0.0028099999763071537,-11.588196754455565,151.47134457622644,-0.0028099999763071537,-0.0005099999834783375,2.517943764264481e-08,0.5951700210571289,0.0008100000559352338,35.773800131476115,-0.0005099999834783375,32.2753853,149.046,2454982.046,0.608,8.622,223.9,0.014,0.22738000000000005,2.31,0.203,88.5,683.0,51.5,23.22,0.413,0.26,0.0,0.0,5726.0,4.123,0.21,1.483,1.0659999999999998,4.649,11.423,17.9,3.0
K04601.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K00762.01,-1.079509973526001,0.22120000422000885,-0.016141299158334732,0.1142912358045578,0.010365000227466227,-6.062983989715576,37.04620634343548,-0.005564999999478459,0.0,1.2696553190017605e-07,0.6503549814224243,0.005160000175237657,172.57688776952503,0.0,4.49876511,171.34905,2455004.349,0.312,3.7362,460.0,0.02,0.67106,2.1,0.054000000000000006,88.0,1133.0,389.62,8.95,0.35100000000000003,0.289,0.0,0.0,6075.0,4.4860000000000015,-0.12,0.969,1.048,4.436,26.502,29.5,1.0
K07414.01,-1.0027199983596802,0.4755400121212006,-0.004213884938508272,0.09309330582618712,0.004689999856054783,-5.520303249359131,40.44009434835175,-0.0020099999383091927,0.0,1.2388509517573378e-08,0.7391300201416016,0.00227000005543232,30.49330010397368,0.0,4.52977632,136.1237,2454969.124,0.968,26.752,1582.2,0.049,0.00132,12.22,0.069,30.81,2264.0,6213.27,1.127,0.229,0.29100000000000004,0.0,0.0,8912.0,4.05,0.07,2.299,2.164,4.609,22.98,55.2,1.0
